track_id,song_name,artist_name,album_movie_name,mood_label,language
3E0D36S3MKA9e3f8yCOFR3,Chak Lein De,Kailash Kher,Best Of Kailash Kher,workout,hindi
2dZyFNtUz3IIBzUZmSu5z8,Toh Dishoom,Pritam,Dishoom,workout,hindi
6Ozx2ngGtXrqznTKhKBlrT,Deva Shree Ganesha,Ajay-Atul,Agneepath,workout,hindi
6sXzqMagXtWvSOI9nNc4UD,Khalbali,A.R. Rahman,Rang De Basanti,workout,hindi
7EpZ8kdKyQM4GMJy2tj0We,Dangal,Daler Mehndi,Dangal,workout,hindi
2xYbk2WDq38a0wuRyjT1mE,Jee Karda (Rock Version),Divya Kumar,Badlapur,workout,hindi
0ls3NP6p33ZguJBvLT4o57,Chal Utth Bandeya,Sukhwinder Singh,Do Lafzon Ki Kahani,workout,hindi
5Gs6NY7QTgEq77V3DtPagv,Unstoppable Now,The Phantoms,The Fight,workout,hindi
4XuVXSMJkiHJXqFsRDZ2w7,Maula Maula,"Rooshin Dalal, Sukhwinder Singh",The Attacks of 26/11,workout,hindi
3aozKh1z4SSZXAm7TpcXtk,Maa Tujhe Salaam,A.R. Rahman,Vande Mataram,workout,hindi
2T09SGsKR0gAeRr5k5rfUL,Aag Hun Main,Santhosh Narayanan,Kabali,workout,hindi
1gjqG4t0xjcVw79NJZ1KVA,Shiva Mantra Ghanapaatha,Uma Mohan,Divine Chants Of Shiva,workout,hindi
5s2Asrw3uWOztlOs7VHAsE,Angry Mix,Sukhwinder Singh,Sarkar 3,workout,hindi
5IJ8V6mVHXq9i3KMZPG0RS,Taandav,Kailash Kher,Laal Kaptaan (Original Motion Pictures),workout,hindi
3Brmef0xG7wYhv9OYAAu7f,Zinda Hai,Vishal-Shekhar,Tiger Zinda Hai,workout,hindi
6FJZsvuxo1q8fwXWcZN6TX,Saugandh Mujhe Iss Mitti Ki,Sukhwinder Singh,PM Narendra Modi,workout,hindi
1XdUEm2MwB6ysy6E80ltMg,No Cap,KR$NA,No Cap,workout,hindi
4dCLUBJwtZwc4HYXvfcpyP,Untitled,KR$NA,Untitled,workout,hindi
5jaV01AxZDomsbwVAAZfxN,Living Legend,KR$NA,Living Legend,workout,hindi
5M2f7YbqT2m2uOlUJNkDIP,Sam Dam Dand Bhed,Kailash Kher,Sarkar,workout,hindi
4MJBN7CfGnOY5GZ76LGbgd,Jashn-e-Ishqa,Sohail Sen,Gunday,workout,hindi
6w6D4f9DbVxxWbnf5N9VdD,Shoorveer,Rapperiya Baalam,Shoorveer,workout,hindi
4HKwYkPAmpmuy5eMr8k7w0,Gussa,Sukhwinder Singh,Sarkar 3,workout,hindi
1Q6v9QNIEetyTcqlpvF2iI,Jalwa Re Jalwa,Kailash Kher,Sarkar Raj,workout,hindi
0mHsQ8g61NIao1qGgnkOm1,Ravan,VILEN,Ravan - Single,workout,hindi
4BLqBzCkmC4rA9pYzjr0Hq,Shoorveer III,Rapperiya Baalam,Shoorveer III,workout,hindi
0RGp4KA9wvndxqPIWoKwnD,Yalgaar,Ajey Nagar (CarryMinati),Yalgaar (Original),workout,hindi
16yY0djpco2At5uOLGm5FS,Rudra Shiva Stotram Mantra,Aniruddha Sastry,Rudra Shiva Stotram Mantra,workout,hindi
0sFvwGg4GuXSOMBKksGXWS,"Jai Hanuman - From ""Dieyana House""",Raghu Dixit,Dieyana House,workout,hindi
7M5rtXfBW7FZ9gEWkw2uDR,Yaar Haryane Te,Khasa Aala Chahar,Yaar Haryane Te,workout,hindi
3ZBTv0pKvJ6YId7ozxW4Uv,Shiv Tandav Stotram (Har Har Shiv Shankar),Sachet Tandon,Shiv Tandav Stotram (Har Har Shiv Shankar),workout,hindi
5tEAdCdddzEVVNwrn8zNuj,Kaal Ke Hain Mahakal,Sundeep Gosswami,Kaal Ke Hain Mahakal,workout,hindi
3jwcf3p3xtgeBAEIJccFku,Ravan Ravan Hoon Main,Rock D,Ravan Ravan Hoon Main,workout,hindi
3L3fksWjJQGs8df7Hhw6j7,Shoorveer II,Rapperiya Baalam,Shoorveer II,workout,hindi
6IpRsKNb71BitzSfWW26Zp,Mahabali Maharudra,Tapas Relia,Hanuman,workout,hindi
6yRqCmH8nlgNlffkVVKwSQ,Prithvi,Rapperiya Baalam,Prithvi,workout,hindi
2ZL0rLsGPUBjM6ygXOf3TG,Baap Se,Fotty Seven,Asli Independent,workout,hindi
7GwEtrvRxKbf2E9dMiGxI6,Haath Toh Laga,Fotty Seven,Haath Toh Laga,workout,hindi
5ReW0hXvKR5nLm7fYp1OKm,Gooda,Fotty Seven,Gooda,workout,hindi
2ikI9Y7PCPIavU0TMSpF31,Saza-E-Maut,KR$NA,Still Here,workout,hindi
4HisNsjVpJvU7ozK5UaF55,Kuch Karne Ka,DIVINE,Kuch Karne Ka,workout,hindi
2gNMXJDKRmKWuevBGjN8wo,3:59 AM,DIVINE,Punya Paap,workout,hindi
7vhaVFlG1xLJkDCzFjE0cO,Hindu Chalisa,Kalki,Hindu Chalisa,workout,hindi
49V8acAtdu63UDhdonKooT,Zor Se Zor Laga,Master Saleem,Khido Khundi,workout,hindi
2BmwXAUDtEzKw4RGtHJu5B,Tandava - Blazy & Gottinari Remix,Shanti People,Tandava (Blazy & Gottinari Remix),workout,hindi
6mx6kZqFsUaT3rYdxQ4Ajw,Hanuman Chalisa (Asante Sana Remix),Shanti People,Hanuman Chalisa (Asante Sana Remix),workout,hindi
6qJrmD6CXKWkWcsYwu9AV3,Aathma Raama,Brodha V,Aathma Raama,workout,hindi
2OQxoAAxiRDik7e4T0equt,Hanuman Chalisa Superfast,Brijesh Shandilya,Hanuman Chalisa Superfast,workout,hindi
70WqscwNSU8sGpxY0fLFJ9,Shiv Panchakshar Stotra,Sachet Tandon,Shiv Panchakshar Stotra,workout,hindi
5bQ6oDLqvw8tywmnSmwEyL,Apna Bana Le,Sachin-Jigar,Bhediya,romantic,hindi
1YMLgvsQdE27r30q0fsLeV,Tera Fitoor,Arijit Singh,Genius,romantic,hindi
4XTgFBxBHN6var1BzAgE1m,Jhol,Maanu,Jhol,romantic,hindi
2Fv2injs4qAm8mJBGaxVKU,Tujhe Kitna Chahne Lage,Arijit Singh,Kabir Singh,romantic,hindi
5a0Z7Dz4e5Z81IM0iccFVY,Sanam Teri Kasam,Himesh Reshammiya,Sanam Teri Kasam (Original Motion Picture Soundtrack) [Deluxe Edition],romantic,hindi
4ulroyDK6rN73nVkCkWhur,Sahiba,Jasleen Royal,Sahiba,romantic,hindi
2q9lPN7CT92W1Ry77j2acn,Ve Kamleya,Pritam,Rocky Aur Rani Kii Prem Kahaani,romantic,hindi
3trnNo4KeaUlFuUiV7iRCj,Tera Chehra,Arijit Singh,Sanam Teri Kasam,romantic,hindi
0qQ4IdhjzNr0gJhdMTf2n3,O Maahi,Pritam,Dunki,romantic,hindi
2ZzZ2qwZBWlDKs420hhloc,Maand,Bayaan,Safar,romantic,hindi
4Lo6I7kkHWgAVRmdILLhig,Tu Hain Toh Main Hoon,Tanishk Bagchi,Sky Force,romantic,hindi
5qMKcWk6Lcuz0t3R9Ed1NO,Stay,King,Stay,romantic,hindi
7eQl3Yqv35ioqUfveKHitE,Tum Se Hi,Pritam,Jab We Met,romantic,hindi
5PUXKVVVQ74C3gl5vKy9Li,Heeriye (feat. Arijit Singh),Jasleen Royal,Heeriye (feat. Arijit Singh),romantic,hindi
7KH7qQDC34EPT0sK3EJP3s,Tell Me,Karan Aujla,Tell Me,romantic,hindi
2FCXQHugkoHE1K3tiDu8pu,Agar Tum Saath Ho,Alka Yagnik,Love Forever With Arijit Singh,romantic,hindi
0SA1zJy9pTG3xMKmyhTWiH,Dekha Ji Dekha Maine,Jaani,Dekha Ji Dekha Maine,romantic,hindi
7hDoxkN20lLb06zifzYnD2,"Ishq - From ""Lost;Found""",Faheem Abdullah,Lost;Found,romantic,hindi
7iHlzTnuXuolLgt6ZWoAfg,Marham,Rochak Kohli,Marham,romantic,hindi
1PALLCSlHwAI4upY3sMg8u,Jaana Samjho Na,Aditya Rikhari,Bhool Bhulaiyaa 3,romantic,hindi
4nc6XiUze2Yh7wFueGOPv7,Chaleya,Anirudh Ravichander,Jawan,romantic,hindi
5npFBWhVs3VVlc0nY5xQMA,"Tainu Khabar Nahi - From ""Munjya""",Sachin-Jigar,Munjya,romantic,hindi
5zCnGtCl5Ac5zlFHXaZmhy,Sajni,Ram Sampath,Laapataa Ladies,romantic,hindi
5fJeJQBDLq1A6iNNX4spkO,Churake,Vilen,Churake,romantic,hindi
56zZ48jdyY2oDXHVnwg5Di,Tum Hi Ho,Mithoon,Aashiqui 2,romantic,hindi
1EZzUDV9IdzLVgmz7v86nx,AANKH,Sunidhi Chauhan,AANKH,romantic,hindi
3yHyiUDJdz02FZ6jfUbsmY,Satranga,Arijit Singh,ANIMAL,romantic,hindi
5Ggb9pKiKcr5vNV9v1e1vs,Tumhare Hi Rahenge Hum,Sachin-Jigar,Stree 2,romantic,hindi
6Y9PQMcP2PwspzZvKbMG6w,Dariya,Himonshu Parikh,CIRCLES,romantic,hindi
6871FKHumiy1Wfr6vF7Xxt,Hawayein,Pritam,Jab Harry Met Sejal,romantic,hindi
0OlYIIUtBAWF2iEiTYan5h,Aashiyan,gini,Aashiyan,romantic,hindi
5GJ3WaxTSlxDY3csctX20H,Bewajah,Himesh Reshammiya,Sanam Teri Kasam,romantic,hindi
2GXXZFUxYg2LvG8SR0byOE,Jeena Jeena,Sachin-Jigar,Badlapur,romantic,hindi
36dVY8T3zHcL0m1H0UqBX4,Gal Dil Wali,EKAM,Gal Dil Wali,romantic,hindi
5FXMRdJjKq1BIX4e8Eg9mK,Ajab Si,Vishal-Shekhar,Om Shanti Om,romantic,hindi
3AWDeHLc88XogCaCnZQLVI,Cry For Me,The Weeknd,Hurry Up Tomorrow,romantic,hindi
5w0Xpt2YHT2Y3z3e4UUJP7,Kaise Hua,Vishal Mishra,Kabir Singh,romantic,hindi
37ZzRCXyqr1U88A3GWo6UJ,Raahon Ne,Aniya Vibes,Raahon Ne,romantic,hindi
6VBhH7CyP56BXjp8VsDFPZ,Kesariya,Pritam,Brahmastra,romantic,hindi
52itZ0w0CydihB2JCZEIft,Pee Loon,Pritam,Once Upon A Time In Mumbaai,romantic,hindi
2ceeTJAzKy295Fm0VsaXtE,Tum Se,Sachin-Jigar,Teri Baaton Mein Aisa Uljha Jiya,romantic,hindi
1smFN2CLqGROu0J0UyvDfL,Shayad,Pritam,Love Aaj Kal,romantic,hindi
4aHOJ8ORNz0OMCfpYr4Zmp,Tu Hi Tu (Acoustic),Sama Thakore,Tu Hi Tu (Acoustic),romantic,hindi
6mTvwBzWTGDOVeCNQEqtOE,Soch Na Sake,Amaal Mallik,Airlift,romantic,hindi
4ZAfFg1SAqPRZgRb09vMsZ,Yeh Kahani,Shael,Yeh Kahani,romantic,hindi
5G7pZ8G8NFvS1MQ9H4L7dC,Pal,Javed-Mohsin,Pal,romantic,hindi
4LO5DjN6Tp3UkUvgESuy2t,Samjhawan,Jawad Ahmad,Humpty Sharma Ki Dulhania,romantic,hindi
6j0Z1rhxDj3rqIgEqnauEW,Chhoti Baatein,Aary,Chhoti Baatein,romantic,hindi
7yDHHVKLbvDmVw1XXhDDIO,Pehle Bhi Main,Vishal Mishra,ANIMAL,romantic,hindi
7cMhicmOIwfJlWURl90AOc,Follow You,Noizy,Follow You,romantic,hindi
5sUSbJo0brScvv48ZZ1HrQ,O Meri Laila,Atif Aslam,Laila Majnu,romantic,hindi
0Jiaz0O4AqnJICa9PxHhaR,Mahiye Jinna Sohna,Darshan Raval,Dard,romantic,hindi
7MXVkk9YMctZqd1Srtv4MB,Starboy,The Weeknd,Starboy,romantic,hindi
11qnwt18ZckPqchzK2I3U7,Dil Jhoom,Mithoon,Gadar 2,romantic,hindi
4bD9z9qa4qg9BhryvYWB7c,Kabira,Pritam,Yeh Jawaani Hai Deewani,romantic,hindi
32765xcLM1fd6wQIpkN9A0,Hasi - Male Version,Ami Mishra,Hamari Adhuri Kahani,romantic,hindi
4kaLkst9lT3sQ5Crgxs3ic,Pani Da Rang - Male Vocals,Ayushmann Khurrana,Vicky Donor,romantic,hindi
5uVdnHJtxvpy3BSmoxV5Kn,Sajna Ve,Ravator,Sajna Ve,romantic,hindi
26elzgFl8tvajnDfeoY1YF,Mannat,Darshan Raval,Dard,romantic,hindi
18YHbIhrleUkKKj2DvEp79,Zara Sa,Pritam,Jannat,romantic,hindi
4VvOrGDHvKw660PQVK1ug5,Like This Sky Loves Moon,Merian,Band-Aid,romantic,hindi
4BTPzhEsyW3blWcxcuhLM0,Mitwa,Shankar-Ehsaan-Loy,Kabhi Alvida Naa Kehna,romantic,hindi
4wIWWEhbdgKAxhR68eE0Ye,Mast Magan,Arijit Singh,Groove With Arijit Singh,romantic,hindi
0EYrMu9FdtUTMZ8EK6cg5Q,Simti,Anumita Nadesan,Simti,romantic,hindi
45PA9lW7U5LYnlpGrdTyHY,Sang Rahiyo,Jasleen Royal,Sang Rahiyo,romantic,hindi
34Fh4HXZmnuBdtgejWUZg2,Dekhha Tenu,Mohammad Faiz,Mr. And Mrs. Mahi,romantic,hindi
7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,The Idol Episode 4 (Music from the HBO Original Series),romantic,hindi
2IoZMG3RqiTmsy7Li3zGFg,Mere Sohneya,Sachet Tandon,Kabir Singh,romantic,hindi
7DfRvgvcrJJsmVoUkk4Z5Y,Zara Zara,Rithik Kolvekar,Zara Zara,romantic,hindi
0UZLaEOSIc5kg0cc7eszqC,Manjha,Vishal Mishra,Manjha,romantic,hindi
7BjQqiOJio4RdPL33yALKE,"Makhna - From ""Drive""",Yasser Desai,Drive,romantic,hindi
33ZSjdEUt5LmAgF1DRizHF,Ishaare,Sejal,Finding Joy,romantic,hindi
2rOnSn2piaqLAlYjtfUBlY,Raataan Lambiyan,Tanishk Bagchi,Shershaah,romantic,hindi
1Es7AUAhQvapIcoh3qMKDL,Timeless (feat. Playboi Carti),The Weeknd,Timeless,romantic,hindi
0645eBDehHcqfiF15hscQV,"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")",Vishal Mishra,"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")",romantic,hindi
0FBQ4NrrHUbR9kus7rzrOj,Dil Diyan Gallan,Atif Aslam,YRF Top 10 - Falling in Love,romantic,hindi
0bmp0lE3ArELHqda9PBMVG,Iktara,Amit Trivedi,I Love You...Forever,romantic,hindi
73K33p4Vyz9koXGqmL5eFs,Malang Sajna,Sachet Tandon,Malang Sajna,romantic,hindi
1J9vyEntJ79CppvgUxJs75,Zaalima,Arijit Singh,Raees,romantic,hindi
1JPqlUsl7vTjfDppMy4f4J,Besabar,Bharg,Besabar,romantic,hindi
6fScgF2Y63ScU73nYju0ny,O Saathi,Atif Aslam,Baaghi 2,romantic,hindi
4XKQsdsPfff5xzNpZW6gCT,Tu Chaand Hai,Akhil Sachdeva,Tu Chaand Hai,romantic,hindi
1fcCPXmH4vUzG6UQTTjZp5,Phir Bhi Tumko Chaahunga,Mithoon,The Arijit Singh Collection,romantic,hindi
3oWxFNsXstcancCR1wODR4,Tera Ban Jaunga,Akhil Sachdeva,Kabir Singh,romantic,hindi
72zHuDxFQTjbL51qJQSA7j,Ranjha,Jasleen Royal,Shershaah,romantic,hindi
6gwnKOvdBKkTU4CQ7KpIAu,"Bandeya - From ""Dil Juunglee""",Shaarib Toshi,Dil Juunglee,romantic,hindi
4jk4CaqBMBbMZhf3PuR1ai,Phir Kabhi,Arijit Singh,M.S.Dhoni - The Untold Story,romantic,hindi
2vR23BjIzpLMtzsyKrM6Mb,Saiyyan,Kailash Kher,Jhoomo Re,romantic,hindi
0tpwqQhdfJXRcUDSNRjb9O,Mere Yaaraa,Arijit Singh,Sooryavanshi,romantic,hindi
4FeczSomVWVyU4FW7xDeAI,Tere Bina,A.R. Rahman,Guru,romantic,hindi
3ygfdwvBJ2Y5XhJiiHFFZE,Maiyya Mainu,Sachet Tandon,Jersey,romantic,hindi
0ojpEubhy4JNeVftmVuiN7,Pehla Pyaar,Armaan Malik,Kabir Singh,romantic,hindi
3bZPdEskcnMdepwCaDSJRl,Bin Tere,Vishal-Shekhar,I Hate Luv Storys,romantic,hindi
3AcPMUAlFLfUSZBAtvkG4w,Sirhane Pe,Rucha,Sirhane Pe,romantic,hindi
0snQrp1VaY5Pj1YIHRJpRJ,Chaand Baaliyan,Aditya A,Chaand Baaliyan,romantic,hindi
5XZ7Xt9R42r568Y0TYvsaC,Humsafar,Aabha Hanjura,Humsafar,romantic,hindi
5zcfnScTSFGCHGY1yeXWke,Ishq Sufiyana (Male),Vishal-Shekhar,The Dirty Picture,romantic,hindi
1fkjRQA8wXPPyxqYLbxuqy,Ishq Bulaava,Vishal-Shekhar,Hasee Toh Phasee,romantic,hindi
2fMlezwwP5Hr1UwuAknN4o,"Tose Naina (From ""Mickey Virus)",Arijit Singh,Love Dose Arijit Singh,romantic,hindi
3h44S4bynHkbKVP2mogqdX,"Nazar Laaye (From ""Raanjhanaa"") - Reprise",A.R. Rahman,Raanjhanaa,romantic,hindi
17opN752ZQpNuoptelsNQ1,Pehli Nazar Mein,Atif Aslam,Race,romantic,hindi
4J5OpeZUR2msDPfMsIeGSU,Soniyo,Raju Singh,RAAZ - The Mystery Continues,romantic,hindi
1QufGJee7k9v4Cfp2NxXbv,Abhi Kuch Dino Se,Pritam,Dil Toh Baccha Hai Ji,romantic,hindi
4rSmmC6OYmjVOYxr8ruVWN,Mere Bina,Pritam,Crook,romantic,hindi
0gPgdRfB4jdGrlyXS0Vx78,Khuda Jaane,Vishal-Shekhar,Bachna Ae Haseeno,romantic,hindi
7txLCGOXyDlDXTjtR1Sk4v,Tu Jo Mila,Pritam,Bajrangi Bhaijaan,romantic,hindi
1xaj4bm3GMthtoZHUfepl1,Ye Tumhari Meri Baatein,Dominique,Rock On,romantic,hindi
7uubRr0u9Zxc1Y84hEn7Xf,Moh Moh Ke Dhaage (Female),Anu Malik,Dum Laga Ke Haisha,romantic,hindi
7sJQv0LRPgM2xCkkdWOlyj,Mere Sohneya,Sachet Tandon,Kabir Singh,romantic,hindi
2KpxQeRbF8ei9u1BeAOdBL,Mileya Mileya,Rekha Bhardwaj,Happy Ending,romantic,hindi
5nHwX7e5XHnie22nuTFgda,Dil Kyun Yeh Mera,KK,Kites,romantic,hindi
5KNuHsIeFtD0oukst77hBi,Maula Mere Maula,Roop Kumar Rathod,Anwar,romantic,hindi
3uL1IBFhg52VcQqOwAG01E,Mast Magan,Arijit Singh,2 States,romantic,hindi
4DsDQlJ3ZNSJRUV6djKi8Q,Aise Kyun,Anurag Saikia,Mismatched: Season 1 (Music from the Netflix Original Series),romantic,hindi
22jbgc9BtV1uiV7hKYTyDx,Chaandaniya,Mohan Kannan,2 States,romantic,hindi
0IudGhdeJZwJ0Ps6ndtQDt,Falak Tak,Vishal-Shekhar,Tashan,romantic,hindi
1lWjvbQWru7XPekvQGiKv5,Sajna Ve,Vishal Mishra,Sajna Ve,romantic,hindi
6bdpj89aYEBjhpsenXAsmO,Enna Sona,A.R. Rahman,OK Jaanu,romantic,hindi
3FSJBFKoBD4xHuj9F1UUPM,It's You - Acoustic,Ali Gatie,It's You (Acoustic),romantic,hindi
1ai3itvPFcWilE9NX0JTCf,Mera Mann Kehne Laga,Falak Shabbir,Latest Songs Of Ayushmann Khurrana,romantic,hindi
74D7JUfU6HYeMx4bZhsHnG,What If I Told You That I Love You,Ali Gatie,What If I Told You That I Love You,romantic,hindi
33CeXYP0EtZTujI3IuNqBS,Mera Mann-Yahin Hoon Main,Ayushmann Khurrana,T-Series Mixtape,romantic,hindi
6TFESXMfJJWwccviaxGAMa,Humsafar,Akhil Sachdeva,Badrinath Ki Dulhania,romantic,hindi
6GT0oiQdjiYX91qgAMi7Vd,Nit Nit,Jasleen Royal,Nit Nit,romantic,hindi
7N30pzJGFwnYU8iuzxWS7l,Ajj Din Chadheya,Rahat Fateh Ali Khan,Love Aaj Kal,romantic,hindi
665b3Nss3OQmhTUdB5hBXw,Bheegi Si Bhaagi Si,Pritam,Raajneeti,romantic,hindi
0iXLwnLmLwn9y54JtBTNxY,Main Agar Kahoon,Vishal-Shekhar,Om Shanti Om,romantic,hindi
3x55c9UVpbURc2T02DLfEM,Te Amo (Duet),Pritam,Dum Maaro Dum,romantic,hindi
4f5kLqyOJ5ZPnalEVMQrB2,Tere Bin,Rahat Fateh Ali Khan,Simmba,romantic,hindi
5DgwplsDLjLqLyQ6aarz1Q,Ik Vaari Aa (Jubin Version),Pritam,Raabta,romantic,hindi
14cceH4q4ME5ywqe2DbFGs,Duniyaa,Akhil,Luka Chuppi,romantic,hindi
4wANB882g1ZhF2V8ugksY1,Sanu Ek Pal Chain,Rahat Fateh Ali Khan,Raid,romantic,hindi
6f3ANRNQ8nCiPZ6VqXqq93,Main Rahoon Ya Na Rahoon,Amaal Mallik,Main Rahoon Ya Na Rahoon,romantic,hindi
4lBO4Q7Pa816Mk3ptYcYUz,Tere Mere,Armaan Malik,Chef,romantic,hindi
3phw912iJRhtMfsdJ1k3Sr,Darasal,Atif Aslam,Raabta,romantic,hindi
6udC4b4jOSnHb9ItnXgKLR,Saibo,Sachin-Jigar,Shor in the City,romantic,hindi
7u5B4ptccyg8T7NPfByhE7,Tere Naina,Shankar Mahadevan,Chandni Chowk To China,romantic,hindi
5bHDGWyIFML1LYXZWTD5MF,I Love You,Pritam,Bodyguard,romantic,hindi
6N5WkgPIDoTdbCXyyIIKAv,tere bina,Zaeden,tere bina,romantic,hindi
3zAXHUL5YcYOA41rruvjy4,Manchala,Vishal-Shekhar,Hasee Toh Phasee,romantic,hindi
3beYHVCFKzbdNjJqjKeYpM,Teri Jhuki Nazar,Pritam,Murder 3,romantic,hindi
6fOrdTNuSAM219wGYwZMaO,Mera Pehla Pehla Pyaar,KK,Mp3: Mera Pehla Pehla Pyar,romantic,hindi
6DefzsWqnwrFrmNVnJxWkS,Jo Tu Na Mila,Asim Azhar,Jo Tu Na Mila,romantic,hindi
01npLGQTbZBIHVRcXJbLzR,Kuchh Khaas,Mohit Chauhan,Fashion,romantic,hindi
7tp4iYvcZksGp1u7feUrrO,Mitti Di Khushboo,Rochak Kohli,Mitti Di Khushboo,romantic,hindi
0qVNxbFE4EUV3mNFodXiln,Saadi Galli Aaja,Ayushmann Khurrana,Latest Songs Of Ayushmann Khurrana,romantic,hindi
3HFjh7QljnUCBLsoTwMuTj,Kya Mujhe Pyar Hai,Pritam,Woh Lamhe,romantic,hindi
3s6H6UW7yPu2rsF8CGki60,Zindagi Do Pal Ki,KK,Kites,romantic,hindi
4Tkb7zsDmsawB7S5TpKQV1,Pehli Dafa,Atif Aslam,Pehli Dafa,romantic,hindi
57jOEZtoLQK4zF2x55bdkp,Tu Hi Yaar Mera,Rochak Kohli,Pati Patni Aur Woh,romantic,hindi
6kzj1MWS5tFsoOZUz4c8Hc,Tauba Tumhare Ishare,Abhijeet,Chalte Chalte,romantic,hindi
6cUOiOY5qh2FpIQWIYAd2h,Mehrama,Pritam,Love Aaj Kal,romantic,hindi
4byiHL0b9mIoCUCjbjI4eA,Gazab Ka Hai Din,Jubin Nautiyal,Romantic Hits By Jubin Nautiyal,romantic,hindi
2y0hUGvHaKm2p5xmJF4HBe,Saware,Arijit Singh,Ultimate Love Songs - Arijit Singh,romantic,hindi
6eTPyEkYUmDUFvNxJdNuOD,Pani Da Rang Male,Ayushmann Khurrana,Vicky Donor,romantic,hindi
0dLbrlAVPPjpPqnYfmJsWk,Tera Hone Laga Hoon,Atif Aslam,Ajab Prem Ki Ghazab Kahani,romantic,hindi
4TobDQpylJNxkXMH1QUvTp,Tum Mile - Love Reprise,Pritam,Tum Mile,romantic,hindi
1AXQ4ZCUueIfGGEYAdq9Pe,Tere Naina,Shankar-Ehsaan-Loy,My Name Is Khan,romantic,hindi
30IOhjcKbULQUt66nYkUvW,Aa Jao Meri Tamanna,Javed Ali,Ajab Prem Ki Ghazab Kahani,romantic,hindi
4OEBP1iwGmLtcM8UKRLm80,Itni Si Baat Hain,Arijit Singh,Ultimate Love Songs - Arijit Singh,romantic,hindi
0GQngE2rOYvlKwEQjTAsP8,Subhanallah,Pritam,Yeh Jawaani Hai Deewani,romantic,hindi
62kyw2ux2p0CZ7pKWtM6QO,Tujhko Jo Paaya,Pritam,Crook,romantic,hindi
4gkqGoKI311ayrtcvYaFTz,Bawara Mann,Jubin Nautiyal,Romantic Hits By Jubin Nautiyal,romantic,hindi
1tPPINau3vBP8Q89JTn0ER,Saudebazi (Encore),Pritam,Aakrosh,romantic,hindi
5HY1pCLXAlq5A0G6WR5vvS,Love Me Thoda Aur,Arijit Singh,Loveholic Arijit Singh,romantic,hindi
6YycppSAeGtSvwmu8qCcr2,In Dino,Pritam,Life In A Metro,romantic,hindi
1vgVsR5rkXGP4NmUcoroJH,Aye Khuda,Salim Merchant,Paathshaala,romantic,hindi
4EHa33GDXoVWGXYOO3cEGm,Yun Hi,Mohit Chauhan,Tanu Weds Manu,romantic,hindi
5arambGXhSW6TZUR9L0tSw,Baatein Kuch Ankahee,Pritam,Life In A Metro,romantic,hindi
5upmbnXemLfPvs3d2eyHml,Sajdaa,Shankar-Ehsaan-Loy,My Name Is Khan,romantic,hindi
4N66qcycDiFLJGjnXiKbKX,Sajde,Pritam,Khatta Meetha,romantic,hindi
7qR3Wm4hkhZC9wB8eLxyr8,Jeena Jeena,Atif Aslam,Badlapur,romantic,hindi
5O4AGvOVFSs5ipu3iNOuoi,Soniye,KK,Aksar,romantic,hindi
3RAqJsgCOpwiPhkqmEvgI0,Pakeezah,Gulraj Singh,Ungli,romantic,hindi
7lJNQFaBPlm3XhNUWnVk55,Teri Ore,Pritam,Singh is Kinng,romantic,hindi
3tgdOveYac7YMEAQD9sGLf,Bulleya,Vishal-Shekhar,Sultan,romantic,hindi
7jhYEas6vPeHYqMexBWb1K,Jhoom R&B Mix,Ali Zafar,Jhoom - Ali Zafar,romantic,hindi
1yYM7dY6wSJFp5qmxPRLu1,Main Rang Sharbaton Ka,Atif Aslam,Phata Poster Nikhla Hero,romantic,hindi
2MvCNH9ua0CeOgUQfZf56z,Guzarish,Javed Ali,Ghajini,romantic,hindi
3vCzLB6kS2lGcIpm1OOUsy,Ishq Hai,Anurag Saikia,Mismatched: Season 3 (Soundtrack from the Netflix Series),romantic,hindi
1PDREqVNvmphIoNac3Vz8c,Sanam Teri Kasam,Ankit Tiwari,Sanam Teri Kasam,romantic,hindi
5JCDVLwteSXuwVqjCa7SwH,O Rangrez,Shankar-Ehsaan-Loy,Bhaag Milkha Bhaag,romantic,hindi
3W4UJM65swZgLifMu7DxPf,Dil Tu Jaan Tu (Female Version),Arunima Sharma,Dil Tu Jaan Tu (Female Version),romantic,hindi
2cPUB8EOT6AfJ8oxhyoNXL,Ye Tune Kya Kiya,Pritam,Once Upon Ay Time In Mumbai Dobaara !,romantic,hindi
3Lzl02iw9Orx0WAic6A8Sm,Rihaa,Project Hamsadhwani,Rihaa,romantic,hindi
0JVPWXSiuN0ssrpOCWs89h,Ishq,Kanishk Seth,Ishq,romantic,hindi
6gHVMInOPMsA4ujf0nWHSt,Ishq Di Baajiyaan,Shankar-Ehsaan-Loy,Soorma,romantic,hindi
5MnAi6ZF7cE8pAz7wYr9Ta,Dil Diyan Gallan,Vishal-Shekhar,Tiger Zinda Hai,romantic,hindi
4vgCpNUUcpEIBifidhQOnR,Haan Tu Hain,Pritam,Jannat,romantic,hindi
3MVPReTwLNOBFb6KjiIRNM,Kabhi Jo Baadal Barse,Arijit Singh,Jackpot,romantic,hindi
